date,brand_id,brand,image_url,city_name,sku_id,sku_name,category_id,category_name,sub_category_id,sub_category_name,est_qty_sold,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,in_stock_count,wt_osa,wt_osa_ls,mrp,sp,discount
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nashik,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nashik,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,2,2,2,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,5,465,495,8,8,8,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Guntur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Zirakpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,4,5,4,0.8,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Zirakpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,4,5,4,0.8,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Zirakpur,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3,279,297,4,5,4,0.8,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mohali,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3,279,297,6,6,5,0.83333333333333337,0.83333333333333337,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nashik,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,1,0.5,0.5,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Nashik,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Coimbatore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,3,3,3,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Coimbatore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,3,3,3,1,1,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ghaziabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,28.5,2650.5,2821.5,25,25,22,0.88,0.88,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ghaziabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,15,25,13,0.52,0.8666666666666667,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mathura,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,2,1,0.5,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mathura,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,2,1,0.5,1,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mathura,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,2,1,0.5,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chandigarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,17,1581,1683,9,9,8,0.88888888888888884,0.88888888888888884,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chandigarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,5,465,495,9,9,9,1,1,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Chandigarh,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,10,930,990,9,9,9,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Agra,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,6,6,6,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Agra,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,6,6,6,1,1,99,93,0.060606060606060608
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Faridabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,17,1581,1683,16,16,15,0.9375,0.9375,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Faridabad,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,8,744,792,15,16,15,0.9375,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,7,651,693,7,8,7,0.875,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,7,8,7,0.875,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3,279,297,7,8,7,0.875,1,99,93,0.060606060606060608
2025-03-13,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Ludhiana,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,9,837,891,7,8,6,0.75,0.8571428571428571,99,93,0.060606060606060608
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Lonavala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Lonavala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Lonavala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Lonavala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Phagwara,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Phagwara,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,2,2,2,1,1,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Phagwara,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Phagwara,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3,279,297,2,2,2,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Jalandhar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,7,7,7,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Surat,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,7,7,7,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,4,372,396,5,5,5,1,1,99,93,0.060606060606060608
2025-03-11,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,5,5,5,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Alwar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Alwar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Alwar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,2,2,2,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-11,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,0,0,0,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Manipal,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Navsari,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-25,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Navsari,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Navsari,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Navsari,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Navsari,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,1,1,1,1,1,99,93,0.060606060606060608
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mangaluru,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Kharar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,6,6,6,1,1,99,93,0.060606060606060608
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Vellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Vellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,1,93,99,1,1,1,1,1,99,93,0.060606060606060608
2025-03-12,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Vellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Vellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,0,0,0,1,1,1,1,1,99,93,0.060606060606060608
2025-03-24,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,5,465,495,5,5,5,1,1,99,93,0.060606060606060608
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,2,186,198,4,5,4,0.8,1,99,93,0.060606060606060608
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,8,744,792,4,5,4,0.8,1,99,93,0.060606060606060608
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,Mysore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,1237,Munchies,1178,Bhujia & Mixtures,3.5,325.5,346.5,3,5,2,0.4,0.66666666666666663,99,93,0.060606060606060608
